9.8875	9.8875	5.085
10.17	10.17	5.085
9.8875	10.17	4.8025
10.17	9.8875	4.8025
10.17	9.8875	5.3675
9.8875	10.17	5.3675
10.17	9.605	5.085
9.605	10.17	5.085
9.8875	9.605	4.8025
9.605	9.8875	4.8025
10.4525	9.8875	5.085
9.8875	10.4525	5.085
9.8875	9.8875	4.52
10.4525	10.17	4.8025
10.17	10.4525	4.8025
10.17	10.17	4.52
9.605	9.8875	5.3675
9.8875	9.605	5.3675
9.605	9.605	5.085
10.17	10.4525	5.3675
10.4525	10.17	5.3675
9.605	10.4525	4.8025
10.4525	9.605	4.8025
9.605	10.17	4.52
10.17	9.605	4.52
10.4525	10.4525	5.085
9.8875	10.4525	4.52
10.4525	9.8875	4.52
9.8875	9.8875	5.65
9.8875	9.3225	5.085
9.3225	9.8875	5.085
10.17	10.17	5.65
9.605	10.4525	5.3675
10.4525	9.605	5.3675
10.17	9.3225	4.8025
9.3225	10.17	4.8025
9.605	9.605	4.52
10.17	10.735	5.085
10.735	10.17	5.085
10.735	9.8875	4.8025
9.8875	10.735	4.8025
10.17	9.605	5.65
9.605	10.17	5.65
10.17	9.3225	5.3675
9.3225	10.17	5.3675
10.17	9.8875	4.2375
9.8875	10.17	4.2375
10.4525	10.4525	4.52
9.8875	10.4525	5.65
10.4525	9.8875	5.65
9.605	9.3225	4.8025
9.3225	9.605	4.8025
10.4525	9.3225	5.085
9.3225	10.4525	5.085
10.735	9.8875	5.3675
9.8875	10.735	5.3675
9.8875	9.3225	4.52
9.3225	9.8875	4.52
10.735	9.605	5.085
9.605	10.735	5.085
9.605	9.605	5.65
9.605	9.3225	5.3675
9.3225	9.605	5.3675
9.8875	9.605	4.2375
9.605	9.8875	4.2375
10.4525	10.735	4.8025
10.735	10.4525	4.8025
10.735	10.17	4.52
10.17	10.735	4.52
10.4525	10.17	4.2375
10.17	10.4525	4.2375
10.4525	10.4525	5.65
10.4525	10.735	5.3675
10.735	10.4525	5.3675
10.4525	9.3225	4.52
