0	1	1	1	1
8080.81	0.999878	0.99903	0.99903	0.999949
16161.6	0.999139	0.993822	0.993822	0.999252
24242.4	0.997336	0.981547	0.981547	0.9967
32323.2	0.994067	0.958797	0.958797	0.991373
40404	0.988115	0.921691	0.921691	0.983484
48484.8	0.979049	0.870804	0.870804	0.974524
56565.7	0.966682	0.810002	0.810002	0.966565
64646.5	0.950744	0.7455	0.7455	0.961124
72727.3	0.931153	0.679524	0.679524	0.958252
80808.1	0.907209	0.612139	0.612139	0.956369
88888.9	0.878975	0.545218	0.545218	0.952971
96969.7	0.846221	0.47682	0.47682	0.945781
105051	0.809351	0.408069	0.408069	0.93368
113131	0.768937	0.341495	0.341495	0.916893
121212	0.724821	0.276886	0.276886	0.896392
129293	0.677677	0.217411	0.217411	0.873011
137374	0.62828	0.165837	0.165837	0.846896
145455	0.577431	0.122795	0.122795	0.817639
153535	0.526013	0.0886626	0.0886626	0.784948
161616	0.474575	0.0623755	0.0623755	0.749333
169697	0.42344	0.0425263	0.0425263	0.712273
177778	0.373255	0.0280657	0.0280657	0.675749
185859	0.324774	0.0178776	0.0178776	0.641449
193939	0.278791	0.0109641	0.0109641	0.61016
202020	0.235943	0.00645323	0.00645323	0.581648
210101	0.196724	0.00363447	0.00363447	0.55505
218182	0.161606	0.00196485	0.00196485	0.529488
226263	0.130733	0.00102487	0.00102487	0.504568
234343	0.104199	0.000519371	0.000519371	0.480508
242424	0.0818107	0.000256068	0.000256068	0.457876
250505	0.0632085	0.000122082	0.000122082	0.437194
258586	0.0480478	5.58968e-05	5.58968e-05	0.418659
266667	0.0359118	2.44243e-05	2.44243e-05	0.402121
274747	0.0263853	1.01657e-05	1.01657e-05	0.387281
282828	0.0190496	4.02245e-06	4.02245e-06	0.373974
290909	0.013506	1.50953e-06	1.50953e-06	0.362331
298990	0.00939729	5.36683e-07	5.36683e-07	0.35273
307071	0.00641503	1.80271e-07	1.80271e-07	0.34558
315152	0.0042977	5.73649e-08	5.73649e-08	0.341063
323232	0.00282625	1.73497e-08	1.73497e-08	0.338986
331313	0.00182355	4.96842e-09	4.96842e-09	0.3388
339394	0.00115404	1.34906e-09	1.34906e-09	0.339762
347475	0.000716188	3.46418e-10	3.46418e-10	0.341165
355556	0.000435581	8.38004e-11	8.38004e-11	0.342516
363636	0.000259765	1.91747e-11	1.91747e-11	0.343563
371717	0.000151814	4.1381e-12	4.1381e-12	0.34419
379798	8.68819e-05	8.39228e-13	8.39228e-13	0.344263
387879	4.86688e-05	1.59945e-13	1.59945e-13	0.343551
395960	2.66598e-05	2.84539e-14	2.84539e-14	0.341774
404040	1.42749e-05	4.6949e-15	4.6949e-15	0.338734
412121	7.46483e-06	7.13051e-16	7.13051e-16	0.334442
420202	3.81034e-06	9.84088e-17	9.84088e-17	0.329137
428283	1.89725e-06	1.21945e-17	1.21945e-17	0.323169
436364	9.20985e-07	1.343e-18	1.343e-18	0.316833
444444	4.35848e-07	1.31113e-19	1.31113e-19	0.310237
452525	2.00978e-07	1.15667e-20	1.15667e-20	0.30329
460606	9.02497e-08	9.66608e-22	9.66608e-22	0.295777
468687	3.94718e-08	7.85047e-23	7.85047e-23	0.287482
476768	1.68113e-08	6.44696e-24	6.44696e-24	0.278282
484848	6.96998e-09	1.18729e-24	1.18729e-24	0.268181
492929	2.81311e-09	6.30077e-25	6.30077e-25	0.257285
501010	1.10409e-09	3.44934e-25	3.44934e-25	0.245745
509091	4.21287e-10	1.68501e-25	1.68501e-25	0.233732
517172	1.56293e-10	7.96932e-26	7.96932e-26	0.221436
525253	5.63846e-11	3.82593e-26	3.82593e-26	0.209074
533333	1.97824e-11	1.86759e-26	1.86759e-26	0.19688
541414	6.74426e-12	9.15996e-27	9.15996e-27	0.185075
549495	2.23381e-12	4.48185e-27	4.48185e-27	0.173821
557576	7.18456e-13	2.17614e-27	2.17614e-27	0.163202
565657	2.24467e-13	1.04691e-27	1.04691e-27	0.153224
573737	6.81802e-14	5.00477e-28	5.00477e-28	0.143851
581818	2.01333e-14	2.36578e-28	2.36578e-28	0.135024
589899	5.7807e-15	1.10115e-28	1.10115e-28	0.126678
597980	1.61474e-15	5.05215e-29	5.05215e-29	0.118734
606061	4.38882e-16	2.26923e-29	2.26923e-29	0.111105
614141	1.16131e-16	9.97613e-30	9.97613e-30	0.103704
622222	2.99215e-17	4.27706e-30	4.27706e-30	0.0964667
630303	7.50175e-18	1.78081e-30	1.78081e-30	0.0893713
638384	1.82981e-18	7.19305e-31	7.19305e-31	0.0824504
646465	4.34019e-19	2.82673e-31	2.82673e-31	0.0757746
654545	1.00134e-19	1.08136e-31	1.08136e-31	0.0694211
662626	2.24592e-20	4.02843e-32	4.02843e-32	0.0634418
670707	4.89589e-21	1.45007e-32	1.45007e-32	0.0578475
678788	1.03708e-21	5.07859e-33	5.07859e-33	0.0526167
686869	2.13365e-22	1.7162e-33	1.7162e-33	0.0477188
694949	4.26244e-23	5.82402e-34	5.82402e-34	0.0431367
703030	8.26759e-24	1.82039e-34	1.82039e-34	0.0388731
711111	1.55511e-24	8.22119e-35	8.22119e-35	0.0349379
719192	2.83687e-25	1.90704e-35	1.90704e-35	0.0313314
727273	5.01965e-26	5.73187e-36	5.73187e-36	0.0280346
735354	8.62015e-27	1.68516e-36	1.68516e-36	0.025014
743434	1.43743e-27	4.87956e-37	4.87956e-37	0.0222358
751515	2.32751e-28	1.39444e-37	1.39444e-37	0.0196798
759596	3.65746e-29	3.9575e-38	3.9575e-38	0.0173445
767677	5.57483e-30	1.10997e-38	1.10997e-38	0.0152394
775758	8.23709e-31	3.08153e-39	3.08153e-39	0.0133729
783838	1.17947e-31	8.45105e-40	8.45105e-40	0.0117413
791919	1.63435e-32	2.28484e-40	2.28484e-40	0.0103259
800000	2.18926e-33	6.08238e-41	6.08238e-41	0.00909789
